user_id,recommendation_rank,favorite_genre,show_id,title,release_year,total_sessions,total_watch_minutes,avg_rating
177,4,Documentary,338,Horizon Run 338,1993,57,5644,3.35
177,5,Documentary,222,Frontier Road 222,2025,52,5283,3.42
178,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
178,2,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
178,3,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
178,4,Sci-Fi,91,Empire Files,2008,56,5168,3.38
178,5,Sci-Fi,298,Archive Files 298,2006,50,5108,3.58
179,1,Thriller,130,Frontier House 130,2011,49,5284,3.57
179,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
179,3,Thriller,232,Signal City 232,2019,49,4626,3.63
179,4,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
179,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
180,1,Horror,56,Midnight City,2017,68,6902,3.37
180,2,Horror,139,Circuit Run,2000,67,6192,3.64
180,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
180,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
180,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
181,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
181,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
181,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
181,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
181,5,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
182,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
182,2,Documentary,222,Frontier Road 222,2025,52,5283,3.42
182,3,Documentary,111,Horizon City 111,2007,50,5083,3.66
182,4,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
182,5,Documentary,16,Witness Road,1998,49,4965,3.49
183,1,Documentary,338,Horizon Run 338,1993,57,5644,3.35
183,2,Documentary,222,Frontier Road 222,2025,52,5283,3.42
183,3,Documentary,224,Legacy House 224,1999,55,5111,3.58
183,4,Documentary,300,Frontier Run 300,2002,52,4955,3.29
183,5,Documentary,121,Midnight Road,2018,55,4929,3.24
184,1,Horror,56,Midnight City,2017,68,6902,3.37
184,2,Horror,318,Signal Protocol 318,2018,53,5978,3.47
184,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
184,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
184,5,Horror,23,Frontier Protocol,2019,51,5585,3.76
185,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
185,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
185,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
185,4,Crime,212,Signal Run 212,1994,48,4987,3.69
185,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
186,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
186,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
186,3,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
186,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
186,5,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
187,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
187,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
187,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
187,4,Action,122,Voyage House 122,2013,61,6103,3.39
187,5,Action,160,Voyage Run 160,1997,58,5748,3.67
188,1,Documentary,117,Horizon Run 117,2010,58,5853,3.59
188,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
188,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
188,4,Documentary,111,Horizon City 111,2007,50,5083,3.66
188,5,Documentary,16,Witness Road,1998,49,4965,3.49
189,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
189,2,Animation,227,Legacy Stories,2006,78,6931,3.37
189,3,Animation,176,Witness City 176,2020,67,6803,3.6
189,4,Animation,76,Pulse House,2025,74,6545,3.62
189,5,Animation,39,Horizon City,2013,63,6425,3.38
190,1,Drama,246,Frontier House 246,1996,42,4743,3.57
190,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
190,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
190,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
190,5,Drama,67,Witness City 67,1995,32,3248,3.88
191,1,Drama,246,Frontier House 246,1996,42,4743,3.57
191,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
191,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
191,4,Drama,27,Frontier House 27,2013,33,3304,3.7
191,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
192,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
192,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
192,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
192,4,Thriller,232,Signal City 232,2019,49,4626,3.63
192,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
193,1,Drama,246,Frontier House 246,1996,42,4743,3.57
193,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
193,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
193,4,Drama,27,Frontier House 27,2013,33,3304,3.7
193,5,Drama,67,Witness City 67,1995,32,3248,3.88
194,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
194,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
194,3,Action,294,Frontier Run 294,2011,65,6237,3.55
194,4,Action,122,Voyage House 122,2013,61,6103,3.39
194,5,Action,270,Circuit Files 270,2025,57,6034,3.84
195,1,Action,13,Frontier Stories 13,1993,61,6280,3.62
195,2,Action,294,Frontier Run 294,2011,65,6237,3.55
195,3,Action,270,Circuit Files 270,2025,57,6034,3.84
195,4,Action,324,Circuit Road 324,1992,58,5867,3.45
195,5,Action,160,Voyage Run 160,1997,58,5748,3.67
196,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
196,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
196,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
196,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
196,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
197,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
197,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
197,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
197,4,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
197,5,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
198,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
198,2,Action,294,Frontier Run 294,2011,65,6237,3.55
198,3,Action,122,Voyage House 122,2013,61,6103,3.39
198,4,Action,270,Circuit Files 270,2025,57,6034,3.84
198,5,Action,2,Signal Road,2001,55,5899,3.75
199,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
199,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
199,3,Comedy,186,Archive House,1995,52,5033,3.58
199,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
199,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
200,1,Romance,61,Frontier City 61,2017,64,6568,3.19
200,2,Romance,9,Circuit Season,2009,60,5957,3.3
200,3,Romance,57,Witness Diaries 57,2018,52,5380,3.58
200,4,Romance,97,Archive Run 97,2015,50,5249,3.52
200,5,Romance,243,Pulse House 243,2005,49,5160,3.61
201,1,Thriller,130,Frontier House 130,2011,49,5284,3.57
201,2,Thriller,232,Signal City 232,2019,49,4626,3.63
201,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
201,4,Thriller,323,Circuit Stories 323,1990,46,4490,3.63
201,5,Thriller,65,Pulse Diaries 65,2010,44,4350,3.7
202,1,Drama,246,Frontier House 246,1996,42,4743,3.57
202,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
202,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
202,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
202,5,Drama,67,Witness City 67,1995,32,3248,3.88
203,1,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
203,2,Comedy,186,Archive House,1995,52,5033,3.58
203,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
203,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
203,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
204,1,Horror,56,Midnight City,2017,68,6902,3.37
204,2,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
204,3,Horror,23,Frontier Protocol,2019,51,5585,3.76
204,4,Horror,14,Kingdom City,2008,51,5242,3.73
204,5,Horror,251,Voyage Season 251,1997,51,5121,3.49
205,1,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
205,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
205,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
205,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
205,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
206,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
206,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
206,3,Comedy,186,Archive House,1995,52,5033,3.58
206,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
206,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
207,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
207,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
207,3,Action,122,Voyage House 122,2013,61,6103,3.39
207,4,Action,270,Circuit Files 270,2025,57,6034,3.84
207,5,Action,324,Circuit Road 324,1992,58,5867,3.45
208,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
208,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
208,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
208,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
208,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
209,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
209,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
209,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
209,4,Crime,296,Voyage City 296,1998,48,5031,3.44
209,5,Crime,212,Signal Run 212,1994,48,4987,3.69
210,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
210,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
210,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
210,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
210,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
211,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
211,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
211,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
211,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
211,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
212,1,Romance,61,Frontier City 61,2017,64,6568,3.19
212,2,Romance,108,Signal City,2018,60,6327,3.4
212,3,Romance,97,Archive Run 97,2015,50,5249,3.52
212,4,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
212,5,Romance,120,Circuit Diaries,2001,47,4627,3.4
213,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
213,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
213,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
213,4,Comedy,186,Archive House,1995,52,5033,3.58
213,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
214,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
214,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
214,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
214,4,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
214,5,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
215,1,Romance,108,Signal City,2018,60,6327,3.4
215,2,Romance,9,Circuit Season,2009,60,5957,3.3
215,3,Romance,57,Witness Diaries 57,2018,52,5380,3.58
215,4,Romance,97,Archive Run 97,2015,50,5249,3.52
215,5,Romance,243,Pulse House 243,2005,49,5160,3.61
216,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
216,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
216,3,Comedy,186,Archive House,1995,52,5033,3.58
216,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
216,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
217,1,Drama,246,Frontier House 246,1996,42,4743,3.57
217,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
217,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
217,4,Drama,27,Frontier House 27,2013,33,3304,3.7
217,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
218,1,Crime,291,Signal Dreams 291,2001,59,5547,3.42
218,2,Crime,205,Horizon Files,2018,49,5247,3.78
218,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
218,4,Crime,212,Signal Run 212,1994,48,4987,3.69
218,5,Crime,17,Witness Diaries,1992,49,4890,3.47
219,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
219,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
219,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
219,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
219,5,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
220,1,Romance,61,Frontier City 61,2017,64,6568,3.19
220,2,Romance,108,Signal City,2018,60,6327,3.4
220,3,Romance,9,Circuit Season,2009,60,5957,3.3
220,4,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
220,5,Romance,145,Frontier Dreams,2016,49,4738,3.45
221,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
221,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
221,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
221,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
221,5,Comedy,167,Kingdom Dreams 167,1995,43,4392,3.7
222,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
222,2,Comedy,186,Archive House,1995,52,5033,3.58
222,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
222,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
222,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
223,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
223,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
223,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
223,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
223,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
224,1,Animation,227,Legacy Stories,2006,78,6931,3.37
224,2,Animation,176,Witness City 176,2020,67,6803,3.6
224,3,Animation,134,Empire Road,1999,71,6580,3.56
224,4,Animation,76,Pulse House,2025,74,6545,3.62
224,5,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
225,1,Crime,291,Signal Dreams 291,2001,59,5547,3.42
225,2,Crime,205,Horizon Files,2018,49,5247,3.78
225,3,Crime,296,Voyage City 296,1998,48,5031,3.44
225,4,Crime,220,Signal Protocol 220,2004,46,4986,3.33
225,5,Crime,17,Witness Diaries,1992,49,4890,3.47
226,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
226,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
226,3,Comedy,186,Archive House,1995,52,5033,3.58
226,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
226,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
227,1,Drama,246,Frontier House 246,1996,42,4743,3.57
227,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
227,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
227,4,Drama,27,Frontier House 27,2013,33,3304,3.7
227,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
228,1,Drama,80,Kingdom Dreams,1991,34,3379,3.59
228,2,Drama,27,Frontier House 27,2013,33,3304,3.7
228,3,Drama,48,Frontier Files 48,1991,35,3255,3.74
228,4,Drama,67,Witness City 67,1995,32,3248,3.88
228,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
229,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
229,2,Action,294,Frontier Run 294,2011,65,6237,3.55
229,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
229,4,Action,324,Circuit Road 324,1992,58,5867,3.45
229,5,Action,233,Empire Protocol 233,2010,54,5193,3.83
230,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
230,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
230,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
230,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
230,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
231,1,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
231,2,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
231,3,Crime,296,Voyage City 296,1998,48,5031,3.44
231,4,Crime,212,Signal Run 212,1994,48,4987,3.69
231,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
232,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
232,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
232,3,Comedy,186,Archive House,1995,52,5033,3.58
232,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
232,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
233,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
233,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
233,3,Crime,205,Horizon Files,2018,49,5247,3.78
233,4,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
233,5,Crime,212,Signal Run 212,1994,48,4987,3.69
234,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
234,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
234,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
234,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
234,5,Thriller,232,Signal City 232,2019,49,4626,3.63
235,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
235,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
235,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
235,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
235,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
236,1,Romance,61,Frontier City 61,2017,64,6568,3.19
236,2,Romance,108,Signal City,2018,60,6327,3.4
236,3,Romance,97,Archive Run 97,2015,50,5249,3.52
236,4,Romance,243,Pulse House 243,2005,49,5160,3.61
236,5,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
237,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
237,2,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
237,3,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
237,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
237,5,Sci-Fi,298,Archive Files 298,2006,50,5108,3.58
238,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
238,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
238,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
238,4,Comedy,186,Archive House,1995,52,5033,3.58
238,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
239,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
239,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
239,3,Action,122,Voyage House 122,2013,61,6103,3.39
239,4,Action,2,Signal Road,2001,55,5899,3.75
239,5,Action,324,Circuit Road 324,1992,58,5867,3.45
240,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
240,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
240,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
240,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
240,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
241,1,Horror,139,Circuit Run,2000,67,6192,3.64
241,2,Horror,318,Signal Protocol 318,2018,53,5978,3.47
241,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
241,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
241,5,Horror,23,Frontier Protocol,2019,51,5585,3.76
242,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
242,2,Crime,205,Horizon Files,2018,49,5247,3.78
242,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
242,4,Crime,296,Voyage City 296,1998,48,5031,3.44
242,5,Crime,212,Signal Run 212,1994,48,4987,3.69
243,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
243,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
243,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
243,4,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
243,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
244,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
244,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
244,3,Action,294,Frontier Run 294,2011,65,6237,3.55
244,4,Action,122,Voyage House 122,2013,61,6103,3.39
244,5,Action,270,Circuit Files 270,2025,57,6034,3.84
245,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
245,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
245,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
245,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
245,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
246,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
246,2,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
246,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
246,4,Crime,296,Voyage City 296,1998,48,5031,3.44
246,5,Crime,212,Signal Run 212,1994,48,4987,3.69
247,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
247,2,Animation,227,Legacy Stories,2006,78,6931,3.37
247,3,Animation,134,Empire Road,1999,71,6580,3.56
247,4,Animation,76,Pulse House,2025,74,6545,3.62
247,5,Animation,39,Horizon City,2013,63,6425,3.38
248,1,Horror,56,Midnight City,2017,68,6902,3.37
248,2,Horror,139,Circuit Run,2000,67,6192,3.64
248,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
248,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
248,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
249,1,Drama,246,Frontier House 246,1996,42,4743,3.57
249,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
249,3,Drama,27,Frontier House 27,2013,33,3304,3.7
249,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
249,5,Drama,330,Signal Protocol 330,2024,29,3203,3.59
250,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
250,2,Documentary,338,Horizon Run 338,1993,57,5644,3.35
250,3,Documentary,222,Frontier Road 222,2025,52,5283,3.42
250,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
250,5,Documentary,111,Horizon City 111,2007,50,5083,3.66
251,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
251,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
251,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
251,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
251,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
252,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
252,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
252,3,Crime,205,Horizon Files,2018,49,5247,3.78
252,4,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
252,5,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
253,1,Drama,246,Frontier House 246,1996,42,4743,3.57
253,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
253,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
253,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
253,5,Drama,67,Witness City 67,1995,32,3248,3.88
254,1,Horror,56,Midnight City,2017,68,6902,3.37
254,2,Horror,139,Circuit Run,2000,67,6192,3.64
254,3,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
254,4,Horror,23,Frontier Protocol,2019,51,5585,3.76
254,5,Horror,10,Empire Dreams,1996,51,5303,3.76
255,1,Thriller,133,Signal Road 133,2021,48,5039,3.52
255,2,Thriller,232,Signal City 232,2019,49,4626,3.63
255,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
255,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
255,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
256,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
256,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
256,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
256,4,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
256,5,Crime,296,Voyage City 296,1998,48,5031,3.44
257,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
257,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
257,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
257,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
257,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
258,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
258,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
258,3,Documentary,222,Frontier Road 222,2025,52,5283,3.42
258,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
258,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
259,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
259,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
259,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
259,4,Comedy,186,Archive House,1995,52,5033,3.58
259,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
260,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
260,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
260,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
260,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
260,5,Thriller,232,Signal City 232,2019,49,4626,3.63
261,1,Romance,57,Witness Diaries 57,2018,52,5380,3.58
261,2,Romance,97,Archive Run 97,2015,50,5249,3.52
261,3,Romance,243,Pulse House 243,2005,49,5160,3.61
261,4,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
261,5,Romance,120,Circuit Diaries,2001,47,4627,3.4
262,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
262,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
262,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
262,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
262,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
263,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
263,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
263,3,Action,122,Voyage House 122,2013,61,6103,3.39
263,4,Action,270,Circuit Files 270,2025,57,6034,3.84
263,5,Action,324,Circuit Road 324,1992,58,5867,3.45
264,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
264,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
264,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
264,4,Comedy,186,Archive House,1995,52,5033,3.58
264,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
265,1,Drama,80,Kingdom Dreams,1991,34,3379,3.59
265,2,Drama,27,Frontier House 27,2013,33,3304,3.7
265,3,Drama,48,Frontier Files 48,1991,35,3255,3.74
265,4,Drama,67,Witness City 67,1995,32,3248,3.88
265,5,Drama,178,Circuit City 178,2002,32,3091,3.41
266,1,Action,13,Frontier Stories 13,1993,61,6280,3.62
